AdjRatioFeature	AdvRatioFeature	ArtRatioFeature	CardRatioFeature	ConjRatioFeature	EndingAble	EndingAl	EndingFul	EndingIble	EndingIc	EndingIve	EndingLess	EndingLy	EndingOus	NRatioFeature	NrofChars	NrofSentences	NrofTokens	NrofTokensPerSentence	ORatioFeature	PpRatioFeature	PrRatioFeature	PronounRatioHe	PronounRatioI	PronounRatioIt	PronounRatioShe	PronounRatioThey	PronounRatioUs	PronounRatioWe	PronounRatioYou	PuncRatioFeature	QuestionRatio	TokLenRatio	TypeTokenRatio	VRatioFeature	avgNumCharsSent	avgNumCharsToken	nrOfCommas	standardDevCharsPerSentence	standardDevCharsPerToken	standardDevTokensPerSentence	outcome
0.075515	0.059497	0.100686	0.004577	0.025172	291	6.060606	3.030303	0.0	3.030303	0.0	12.121212	0.0	11.538462	3.030303	0.272311	2493.0	1.0	437.0	437.0	0.0	0.180778	0.066362	0.0	0.103448	0.137931	0.034483	0.137931	0.068966	0.137931	0.068966	0.0	0.0	1.0	0.505721	0.215103	2493.0	4.707094	0.0	0.0	2.463699	0.0	11
0.057582	0.055662	0.099808	0.015355	0.047985	292	0.0	3.333333	0.0	3.333333	3.333333	0.0	0.0	13.793103	0.0	0.272553	2892.0	1.0	521.0	521.0	0.0	0.15739	0.065259	0.0	0.088235	0.264706	0.0	0.0	0.029412	0.029412	0.264706	0.001919	0.0	1.0	0.481766	0.226488	2891.0	4.544231	0.0	0.0	2.438861	0.0	11
0.089744	0.034188	0.07265	0.008547	0.042735	293	4.761905	0.0	0.0	0.0	0.0	0.0	0.0	12.5	0.0	0.235043	1236.0	1.0	234.0	234.0	0.0	0.136752	0.136752	0.09375	0.125	0.0	0.0	0.03125	0.0	0.1875	0.21875	0.0	0.0	1.0	0.440171	0.24359	1236.0	4.316239	0.0	0.0	2.15688	0.0	8
0.055914	0.070968	0.096774	0.0	0.04086	294	7.692308	3.846154	3.846154	0.0	0.0	3.846154	0.0	6.060606	0.0	0.223656	2403.0	1.0	465.0	465.0	0.0	0.156989	0.11828	0.0	0.018182	0.109091	0.0	0.145455	0.018182	0.0	0.145455	0.002151	0.0	1.0	0.391398	0.234409	2403.0	4.172043	0.0	0.0	2.018323	0.0	10
0.068966	0.060345	0.071839	0.0	0.060345	295	0.0	0.0	0.0	0.0	0.0	8.333333	16.666667	28.571429	0.0	0.258621	1960.0	1.0	348.0	348.0	0.0	0.149425	0.100575	0.0	0.057143	0.028571	0.0	0.142857	0.028571	0.0	0.285714	0.0	0.0	1.0	0.451149	0.229885	1959.0	4.614943	0.0	0.0	2.24146	0.0	10
0.057087	0.037402	0.064961	0.007874	0.068898	296	0.0	6.896552	3.448276	0.0	0.0	0.0	0.0	10.526316	0.0	0.218504	2578.0	1.0	508.0	508.0	0.0	0.151575	0.159449	0.024691	0.098765	0.08642	0.0	0.061728	0.0	0.0	0.395062	0.0	0.0	1.0	0.336614	0.234252	2578.0	4.080709	0.0	0.0	2.094091	0.0	10
0.070362	0.055437	0.089552	0.002132	0.01919	297	0.0	15.151515	3.030303	0.0	0.0	0.0	0.0	19.230769	3.030303	0.255864	2616.0	1.0	469.0	469.0	0.002132	0.185501	0.100213	0.0	0.085106	0.212766	0.0	0.085106	0.0	0.021277	0.234043	0.002132	0.0	1.0	0.428571	0.217484	2616.0	4.573561	0.0	0.0	2.189679	0.0	9
0.073298	0.086387	0.089005	0.002618	0.041885	298	7.142857	3.571429	3.571429	0.0	0.0	0.0	0.0	3.030303	0.0	0.230366	2024.0	1.0	382.0	382.0	0.0	0.133508	0.102094	0.0	0.102564	0.076923	0.0	0.153846	0.0	0.025641	0.230769	0.0	0.0	1.0	0.335079	0.240838	2024.0	4.314136	0.0	0.0	2.174521	0.0	8
0.094675	0.068047	0.085799	0.005917	0.023669	299	21.875	3.125	0.0	3.125	0.0	12.5	0.0	13.043478	0.0	0.218935	1726.0	1.0	338.0	338.0	0.0	0.177515	0.085799	0.0	0.137931	0.0	0.0	0.068966	0.0	0.068966	0.586207	0.0	0.0	1.0	0.35503	0.239645	1726.0	4.133136	0.0	0.0	2.114342	0.0	8
0.072386	0.061662	0.080429	0.005362	0.040214	29	14.814815	11.111111	0.0	0.0	0.0	0.0	0.0	17.391304	0.0	0.227882	1998.0	1.0	373.0	373.0	0.0	0.184987	0.117962	0.0	0.022727	0.159091	0.0	0.045455	0.0	0.0	0.454545	0.002681	0.0	1.0	0.41555	0.206434	1998.0	4.360215	0.0	0.0	2.301082	0.0	9
0.052009	0.059102	0.08747	0.009456	0.042553	2	4.545455	4.545455	0.0	0.0	0.0	0.0	4.545455	8.0	0.0	0.252955	2242.0	1.0	423.0	423.0	0.0	0.165485	0.101655	0.0	0.162791	0.116279	0.023256	0.023256	0.162791	0.069767	0.186047	0.0	0.0	1.0	0.460993	0.229314	2242.0	4.312057	0.0	0.0	2.342337	0.0	9
0.050813	0.071138	0.097561	0.006098	0.022358	300	0.0	12.0	8.0	0.0	4.0	0.0	0.0	14.285714	4.0	0.252033	2635.0	1.0	492.0	492.0	0.0	0.154472	0.109756	0.092593	0.018519	0.055556	0.0	0.092593	0.055556	0.0	0.222222	0.0	0.0	1.0	0.493902	0.235772	2635.0	4.369919	0.0	0.0	2.144512	0.0	8
0.068871	0.060606	0.07989	0.011019	0.046832	301	0.0	0.0	0.0	0.0	0.0	4.0	8.0	18.181818	0.0	0.275482	1938.0	1.0	363.0	363.0	0.0	0.162534	0.066116	0.0	0.083333	0.0	0.0	0.25	0.083333	0.041667	0.291667	0.008264	0.0	1.0	0.509642	0.220386	1938.0	4.355556	0.0	0.0	2.235129	0.0	9
0.075044	0.048866	0.115183	0.005236	0.033159	302	0.0	4.651163	4.651163	0.0	0.0	0.0	4.651163	46.428571	0.0	0.277487	3322.0	1.0	573.0	573.0	0.0	0.151832	0.076789	0.0	0.159091	0.045455	0.0	0.045455	0.0	0.022727	0.454545	0.0	0.0	1.0	0.413613	0.216405	3322.0	4.799302	0.0	0.0	2.575194	0.0	10
0.082405	0.082405	0.089087	0.002227	0.051225	303	5.405405	8.108108	0.0	2.702703	5.405405	5.405405	0.0	2.702703	2.702703	0.23608	2361.0	1.0	449.0	449.0	0.0	0.138085	0.106904	0.041667	0.166667	0.1875	0.0	0.041667	0.0	0.125	0.020833	0.0	0.0	1.0	0.454343	0.211581	2361.0	4.276169	0.0	0.0	2.299295	0.0	10
0.083955	0.06903	0.072761	0.0	0.04291	304	0.0	2.222222	0.0	0.0	0.0	8.888889	11.111111	10.810811	0.0	0.235075	2833.0	1.0	536.0	536.0	0.0	0.192164	0.102612	0.0	0.290909	0.018182	0.072727	0.127273	0.0	0.0	0.2	0.001866	0.0	1.0	0.371269	0.199627	2833.0	4.300935	0.0	0.0	2.105866	0.0	9
0.053719	0.053719	0.105372	0.006198	0.047521	305	3.846154	23.076923	3.846154	0.0	0.0	0.0	0.0	7.692308	3.846154	0.245868	2494.0	1.0	484.0	484.0	0.0	0.169421	0.11157	0.0	0.259259	0.240741	0.0	0.055556	0.0	0.0	0.203704	0.0	0.0	1.0	0.380165	0.206612	2494.0	4.159091	0.0	0.0	2.312716	0.0	10
0.058824	0.043573	0.074074	0.004357	0.039216	306	0.0	14.814815	0.0	3.703704	0.0	0.0	0.0	10.0	3.703704	0.20915	2402.0	1.0	459.0	459.0	0.0	0.167756	0.159041	0.041096	0.054795	0.136986	0.0	0.09589	0.027397	0.013699	0.369863	0.0	0.0	1.0	0.418301	0.244009	2402.0	4.254902	0.0	0.0	2.170899	0.0	8
0.05	0.091176	0.1	0.005882	0.041176	307	0.0	5.882353	0.0	0.0	0.0	5.882353	0.0	9.677419	0.0	0.229412	1834.0	1.0	340.0	340.0	0.0	0.167647	0.088235	0.0	0.033333	0.066667	0.0	0.166667	0.066667	0.1	0.033333	0.0	0.0	1.0	0.532353	0.226471	1834.0	4.411765	0.0	0.0	2.100667	0.0	9
0.023438	0.054688	0.085938	0.0	0.039063	308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.285714	0.0	0.1875	615.0	1.0	128.0	128.0	0.0	0.1875	0.125	0.0	0.0625	0.1875	0.0	0.125	0.0	0.0	0.5	0.0	0.0	1.0	0.492188	0.296875	615.0	3.820313	0.0	0.0	1.787253	0.0	6
0.072319	0.084788	0.099751	0.002494	0.034913	309	0.0	3.448276	0.0	0.0	0.0	0.0	0.0	11.764706	0.0	0.234414	2137.0	1.0	401.0	401.0	0.0	0.162095	0.087282	0.0	0.257143	0.057143	0.0	0.171429	0.0	0.057143	0.057143	0.0	0.0	1.0	0.503741	0.221945	2137.0	4.339152	0.0	0.0	2.004904	0.0	9
0.072519	0.061069	0.045802	0.0	0.045802	30	0.0	10.526316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.236641	1391.0	1.0	262.0	262.0	0.0	0.160305	0.103053	0.0	0.148148	0.111111	0.0	0.148148	0.0	0.0	0.222222	0.0	0.0	1.0	0.458015	0.274809	1391.0	4.332061	0.0	0.0	2.281782	0.0	8
0.06812	0.084469	0.144414	0.002725	0.049046	310	8.0	8.0	0.0	12.0	0.0	0.0	0.0	12.903226	0.0	0.26703	2159.0	1.0	367.0	367.0	0.0	0.158038	0.032698	0.0	0.0	0.416667	0.0	0.083333	0.166667	0.0	0.25	0.0	0.0	1.0	0.455041	0.19346	2159.0	4.891008	0.0	0.0	2.972921	0.0	10
0.050562	0.064607	0.087079	0.0	0.030899	311	5.555556	5.555556	0.0	0.0	0.0	0.0	0.0	13.043478	0.0	0.247191	1828.0	1.0	356.0	356.0	0.0	0.176966	0.126404	0.0	0.022222	0.177778	0.0	0.0	0.0	0.0	0.577778	0.0	0.0	1.0	0.426966	0.216292	1827.0	4.143258	0.0	0.0	2.201694	0.0	9
0.064103	0.047009	0.064103	0.0	0.017094	312	0.0	6.666667	0.0	0.0	0.0	0.0	0.0	9.090909	0.0	0.239316	1185.0	1.0	234.0	234.0	0.004274	0.094017	0.17094	0.0	0.075	0.0	0.0	0.025	0.0	0.0	0.5	0.0	0.0	1.0	0.440171	0.299145	1185.0	4.07265	0.0	0.0	2.033654	0.0	7
0.063187	0.082418	0.101648	0.0	0.021978	314	0.0	0.0	0.0	0.0	0.0	4.347826	4.347826	10.0	4.347826	0.274725	1972.0	1.0	364.0	364.0	0.0	0.178571	0.07967	0.0	0.068966	0.0	0.0	0.103448	0.0	0.0	0.37931	0.0	0.0	1.0	0.513736	0.197802	1972.0	4.431319	0.0	0.0	2.178367	0.0	9
0.090692	0.071599	0.105012	0.0	0.045346	315	0.0	13.157895	2.631579	0.0	0.0	21.052632	0.0	6.666667	0.0	0.28401	2397.0	1.0	419.0	419.0	0.0	0.162291	0.054893	0.043478	0.086957	0.086957	0.0	0.043478	0.0	0.043478	0.173913	0.002387	0.0	1.0	0.501193	0.183771	2397.0	4.72488	0.0	0.0	2.591558	0.0	10
0.072356	0.059369	0.115028	0.0	0.038961	316	5.128205	10.25641	0.0	0.0	5.128205	10.25641	0.0	25.0	0.0	0.261596	3054.0	1.0	539.0	539.0	0.0	0.178108	0.06308	0.0	0.0	0.235294	0.0	0.352941	0.0	0.0	0.029412	0.003711	0.0	1.0	0.428571	0.207792	3054.0	4.669145	0.0	0.0	2.40782	0.0	9
0.052738	0.060852	0.079108	0.004057	0.034483	317	0.0	7.692308	7.692308	0.0	0.0	0.0	0.0	26.666667	0.0	0.271805	2828.0	1.0	493.0	493.0	0.0	0.156187	0.081136	0.0	0.2	0.175	0.0	0.025	0.025	0.125	0.175	0.0	0.0	1.0	0.419878	0.259635	2827.0	4.73428	0.0	0.0	2.636224	0.0	10
0.057357	0.089776	0.0798	0.0	0.037406	318	0.0	4.347826	0.0	4.347826	0.0	0.0	4.347826	25.0	0.0	0.254364	2149.0	1.0	401.0	401.0	0.0	0.169576	0.0798	0.0	0.0625	0.1875	0.0	0.40625	0.0	0.0	0.15625	0.0	0.0	1.0	0.406484	0.23192	2149.0	4.371571	0.0	0.0	1.992277	0.0	8
0.067568	0.089189	0.108108	0.0	0.024324	319	4.0	4.0	4.0	0.0	0.0	16.0	8.0	15.151515	0.0	0.248649	2088.0	1.0	370.0	370.0	0.0	0.151351	0.1	0.0	0.054054	0.108108	0.0	0.054054	0.0	0.0	0.486486	0.0	0.0	1.0	0.513514	0.210811	2088.0	4.651351	0.0	0.0	2.441767	0.0	9
0.07113	0.108787	0.073222	0.006276	0.043933	31	0.0	11.764706	2.941176	0.0	0.0	2.941176	2.941176	11.538462	0.0	0.232218	2502.0	1.0	478.0	478.0	0.0	0.125523	0.142259	0.0	0.264706	0.014706	0.0	0.029412	0.014706	0.0	0.25	0.004184	0.0	1.0	0.476987	0.192469	2502.0	4.247379	0.0	0.0	2.326048	0.0	10
0.070552	0.04908	0.08589	0.009202	0.042945	320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.5	0.0	0.257669	1694.0	1.0	326.0	326.0	0.0	0.174847	0.092025	0.033333	0.233333	0.133333	0.0	0.1	0.0	0.033333	0.066667	0.0	0.0	1.0	0.530675	0.214724	1694.0	4.208589	0.0	0.0	2.181782	0.0	8
0.090909	0.046382	0.09833	0.007421	0.033395	321	0.0	8.163265	2.040816	0.0	4.081633	0.0	0.0	8.0	2.040816	0.25974	2917.0	1.0	539.0	539.0	0.0	0.152134	0.090909	0.0	0.183673	0.081633	0.0	0.020408	0.040816	0.020408	0.142857	0.001855	0.0	1.0	0.487941	0.218924	2917.0	4.412639	0.0	0.0	2.296107	0.0	12
0.052469	0.055556	0.114198	0.0	0.037037	322	0.0	5.882353	0.0	0.0	0.0	5.882353	0.0	5.555556	0.0	0.222222	1716.0	1.0	324.0	324.0	0.0	0.169753	0.098765	0.0	0.0625	0.125	0.0	0.0625	0.0	0.0	0.53125	0.003086	0.0	1.0	0.444444	0.246914	1716.0	4.303406	0.0	0.0	2.056679	0.0	8
0.071429	0.07381	0.092857	0.011905	0.030952	323	0.0	10.0	10.0	0.0	0.0	0.0	0.0	3.225806	0.0	0.202381	2156.0	1.0	420.0	420.0	0.0	0.152381	0.119048	0.0	0.32	0.06	0.0	0.16	0.02	0.0	0.22	0.0	0.0	1.0	0.411905	0.245238	2156.0	4.152381	0.0	0.0	2.139341	0.0	10
0.045045	0.06006	0.093093	0.006006	0.03003	324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.261261	1799.0	1.0	333.0	333.0	0.0	0.162162	0.09009	0.0	0.066667	0.166667	0.0	0.033333	0.033333	0.0	0.466667	0.0	0.0	1.0	0.471471	0.252252	1799.0	4.417417	0.0	0.0	2.065721	0.0	8
0.092269	0.114713	0.064838	0.012469	0.034913	325	2.702703	10.810811	2.702703	0.0	0.0	0.0	0.0	13.043478	0.0	0.197007	2040.0	1.0	401.0	401.0	0.002494	0.162095	0.099751	0.0	0.025	0.1	0.0	0.025	0.0	0.0	0.475	0.0	0.0	1.0	0.433915	0.216958	2040.0	4.109726	0.0	0.0	2.119363	0.0	9
0.07362	0.076687	0.115031	0.01227	0.039877	326	2.083333	8.333333	12.5	2.083333	0.0	2.083333	2.083333	24.0	0.0	0.263804	3828.0	1.0	652.0	652.0	0.0	0.165644	0.050613	0.030303	0.030303	0.060606	0.030303	0.242424	0.060606	0.090909	0.0	0.001534	0.0	1.0	0.449387	0.20092	3828.0	4.872504	0.0	0.0	2.637441	0.0	10
0.054591	0.086849	0.1067	0.0	0.037221	327	0.0	4.545455	0.0	0.0	0.0	27.272727	0.0	11.428571	0.0	0.210918	1968.0	1.0	403.0	403.0	0.0	0.148883	0.111663	0.0	0.111111	0.177778	0.022222	0.0	0.0	0.044444	0.4	0.0	0.0	1.0	0.337469	0.243176	1968.0	3.8933	0.0	0.0	1.893185	0.0	6
0.058309	0.067055	0.093294	0.0	0.023324	328	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.236152	1798.0	1.0	343.0	343.0	0.0	0.137026	0.134111	0.021739	0.108696	0.152174	0.0	0.021739	0.0	0.173913	0.23913	0.0	0.0	1.0	0.48105	0.250729	1798.0	4.244898	0.0	0.0	2.110248	0.0	8
0.043228	0.066282	0.066282	0.005764	0.0317	329	26.666667	6.666667	0.0	0.0	0.0	0.0	0.0	4.347826	0.0	0.216138	1722.0	1.0	347.0	347.0	0.002882	0.18732	0.126801	0.0	0.181818	0.045455	0.0	0.045455	0.0	0.045455	0.409091	0.002882	0.0	1.0	0.365994	0.25072	1722.0	3.965418	0.0	0.0	2.00402	0.0	8
0.066532	0.074597	0.068548	0.004032	0.050403	32	0.0	6.060606	9.090909	0.0	0.0	3.030303	3.030303	18.918919	0.0	0.262097	2671.0	1.0	496.0	496.0	0.0	0.143145	0.110887	0.0	0.127273	0.090909	0.036364	0.090909	0.036364	0.090909	0.127273	0.0	0.0	1.0	0.431452	0.219758	2671.0	4.395161	0.0	0.0	2.295046	0.0	10
0.057276	0.041796	0.114551	0.003096	0.037152	330	2.702703	0.0	0.0	0.0	0.0	16.216216	0.0	7.407407	0.0	0.26935	3637.0	1.0	646.0	646.0	0.0	0.174923	0.082043	0.150943	0.037736	0.018868	0.0	0.245283	0.0	0.0	0.075472	0.001548	0.0	1.0	0.382353	0.218266	3637.0	4.634109	0.0	0.0	2.432229	0.0	11
0.067797	0.082627	0.09322	0.004237	0.044492	331	3.125	6.25	3.125	3.125	0.0	0.0	0.0	10.25641	3.125	0.224576	2517.0	1.0	472.0	472.0	0.0	0.182203	0.097458	0.0	0.043478	0.217391	0.0	0.021739	0.065217	0.043478	0.195652	0.0	0.0	1.0	0.485169	0.20339	2517.0	4.34322	0.0	0.0	2.382136	0.0	10
0.034014	0.044218	0.119048	0.003401	0.027211	332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.692308	0.0	0.285714	1538.0	1.0	294.0	294.0	0.0	0.166667	0.07483	0.0	0.181818	0.0	0.0	0.136364	0.045455	0.136364	0.181818	0.010204	0.0	1.0	0.585034	0.234694	1538.0	4.216495	0.0	0.0	2.15496	0.0	8
0.05641	0.053846	0.071795	0.0	0.048718	333	0.0	18.181818	0.0	0.0	0.0	0.0	0.0	42.857143	0.0	0.25641	2063.0	1.0	390.0	390.0	0.0	0.138462	0.15641	0.0	0.098361	0.032787	0.0	0.04918	0.0	0.0	0.278689	0.005128	0.0	1.0	0.428205	0.212821	2063.0	4.316195	0.0	0.0	2.057095	0.0	9
0.058906	0.071529	0.100982	0.001403	0.029453	334	2.380952	2.380952	7.142857	0.0	0.0	2.380952	4.761905	11.764706	0.0	0.234222	3651.0	1.0	713.0	713.0	0.0	0.154278	0.117812	0.011905	0.166667	0.119048	0.035714	0.071429	0.0	0.0	0.333333	0.004208	0.0	1.0	0.368864	0.227209	3651.0	4.119718	0.0	0.0	2.283074	0.0	10
0.054913	0.098266	0.057803	0.011561	0.057803	335	0.0	0.0	5.263158	0.0	0.0	0.0	0.0	5.882353	0.0	0.199422	1805.0	1.0	346.0	346.0	0.0	0.15896	0.101156	0.057143	0.285714	0.028571	0.057143	0.028571	0.028571	0.085714	0.171429	0.0	0.0	1.0	0.485549	0.260116	1805.0	4.222543	0.0	0.0	2.233394	0.0	9
0.082552	0.076923	0.097561	0.015009	0.041276	336	2.272727	9.090909	4.545455	0.0	4.545455	6.818182	0.0	14.634146	0.0	0.232645	2936.0	1.0	533.0	533.0	0.0	0.144465	0.095685	0.019608	0.196078	0.078431	0.0	0.098039	0.0	0.078431	0.156863	0.0	0.0	1.0	0.500938	0.213884	2936.0	4.517824	0.0	0.0	2.211636	0.0	11
0.088652	0.102837	0.053191	0.0	0.049645	337	0.0	16.0	0.0	0.0	0.0	4.0	0.0	20.689655	0.0	0.308511	1683.0	1.0	282.0	282.0	0.0	0.131206	0.070922	0.0	0.05	0.15	0.0	0.0	0.0	0.05	0.35	0.003546	0.0	1.0	0.62766	0.191489	1683.0	4.97153	0.0	0.0	2.741387	0.0	10
0.036036	0.054054	0.09009	0.0	0.04955	338	0.0	12.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.225225	1096.0	1.0	222.0	222.0	0.0	0.189189	0.108108	0.0	0.125	0.0	0.041667	0.208333	0.0	0.083333	0.083333	0.004505	0.0	1.0	0.454955	0.243243	1096.0	3.968326	0.0	0.0	2.061035	0.0	8
0.066038	0.066038	0.09434	0.013208	0.04717	339	0.0	0.0	2.857143	0.0	0.0	2.857143	2.857143	2.857143	0.0	0.241509	2894.0	1.0	530.0	530.0	0.0	0.160377	0.081132	0.069767	0.139535	0.116279	0.0	0.116279	0.0	0.023256	0.162791	0.003774	0.0	1.0	0.450943	0.226415	2894.0	4.464015	0.0	0.0	2.368238	0.0	11
0.095238	0.047619	0.095238	0.0	0.041667	33	0.0	0.0	0.0	0.0	0.0	18.75	0.0	12.5	0.0	0.297619	893.0	1.0	168.0	168.0	0.0	0.160714	0.065476	0.0	0.272727	0.0	0.0	0.0	0.0	0.0	0.363636	0.0	0.0	1.0	0.589286	0.196429	893.0	4.327381	0.0	0.0	2.242705	0.0	6
0.111748	0.074499	0.077364	0.002865	0.040115	340	0.0	2.564103	5.128205	2.564103	0.0	2.564103	2.564103	11.538462	5.128205	0.240688	2012.0	1.0	349.0	349.0	0.0	0.120344	0.08596	0.0	0.033333	0.033333	0.0	0.066667	0.0	0.0	0.433333	0.002865	0.0	1.0	0.512894	0.243553	2012.0	4.770774	0.0	0.0	2.492201	0.0	9
0.050179	0.050179	0.111111	0.007168	0.046595	341	0.0	0.0	0.0	0.0	0.0	7.142857	7.142857	7.142857	7.142857	0.268817	1472.0	1.0	279.0	279.0	0.0	0.168459	0.086022	0.0	0.041667	0.166667	0.0	0.0	0.0	0.0	0.458333	0.0	0.0	1.0	0.483871	0.21147	1472.0	4.286738	0.0	0.0	2.33338	0.0	8
0.054825	0.052632	0.118421	0.004386	0.032895	342	0.0	0.0	0.0	0.0	4.0	8.0	0.0	29.166667	0.0	0.309211	2529.0	1.0	456.0	456.0	0.0	0.177632	0.063596	0.034483	0.137931	0.206897	0.0	0.068966	0.0	0.0	0.172414	0.0	0.0	1.0	0.447368	0.186404	2529.0	4.548246	0.0	0.0	2.235547	0.0	9
0.073569	0.06267	0.095368	0.002725	0.035422	343	0.0	7.407407	3.703704	0.0	0.0	22.222222	0.0	0.0	3.703704	0.26703	1980.0	1.0	367.0	367.0	0.0	0.133515	0.073569	0.0	0.333333	0.0	0.0	0.259259	0.0	0.0	0.074074	0.0	0.0	1.0	0.457766	0.256131	1980.0	4.416894	0.0	0.0	2.283226	0.0	9
0.053991	0.051643	0.084507	0.014085	0.058685	345	0.0	4.347826	4.347826	4.347826	0.0	0.0	0.0	4.545455	0.0	0.253521	2241.0	1.0	426.0	426.0	0.0	0.171362	0.098592	0.0	0.285714	0.095238	0.02381	0.02381	0.0	0.047619	0.214286	0.002347	0.0	1.0	0.5	0.211268	2241.0	4.262911	0.0	0.0	2.201447	0.0	10
0.091837	0.075802	0.081633	0.002915	0.055394	346	1.587302	4.761905	6.349206	0.0	0.0	1.587302	3.174603	19.230769	4.761905	0.225948	3700.0	1.0	686.0	686.0	0.0	0.150146	0.097668	0.0	0.104478	0.014925	0.0	0.104478	0.0	0.0	0.268657	0.0	0.0	1.0	0.400875	0.218659	3700.0	4.40379	0.0	0.0	2.24035	0.0	12
0.080769	0.069231	0.069231	0.0	0.034615	347	0.0	4.761905	4.761905	0.0	4.761905	0.0	0.0	5.555556	0.0	0.188462	1290.0	1.0	260.0	260.0	0.0	0.142308	0.138462	0.027778	0.361111	0.138889	0.055556	0.027778	0.0	0.0	0.222222	0.0	0.0	1.0	0.496154	0.276923	1290.0	3.969231	0.0	0.0	2.11565	0.0	7
0.059006	0.049689	0.10559	0.009317	0.043478	348	0.0	0.0	5.263158	0.0	0.0	0.0	0.0	0.0	10.526316	0.248447	1637.0	1.0	322.0	322.0	0.0	0.170807	0.096273	0.0	0.032258	0.096774	0.0	0.16129	0.0	0.096774	0.419355	0.0	0.0	1.0	0.465839	0.217391	1637.0	4.090062	0.0	0.0	1.961103	0.0	8
0.074627	0.074627	0.074627	0.003731	0.070896	349	5.0	0.0	5.0	0.0	0.0	0.0	0.0	20.0	5.0	0.216418	1358.0	1.0	268.0	268.0	0.0	0.141791	0.123134	0.0	0.151515	0.151515	0.0	0.030303	0.030303	0.060606	0.242424	0.0	0.0	1.0	0.548507	0.220149	1358.0	4.078358	0.0	0.0	2.058251	0.0	8
0.054054	0.054054	0.116216	0.002703	0.043243	34	0.0	20.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.289189	1824.0	1.0	370.0	370.0	0.0	0.140541	0.078378	0.0	0.034483	0.206897	0.0	0.172414	0.103448	0.034483	0.275862	0.0	0.0	1.0	0.445946	0.221622	1824.0	3.954054	0.0	0.0	2.139853	0.0	8
0.051345	0.0978	0.066015	0.007335	0.041565	350	0.0	4.761905	0.0	0.0	0.0	0.0	0.0	17.5	0.0	0.215159	2096.0	1.0	409.0	409.0	0.0	0.149144	0.149144	0.0	0.180328	0.081967	0.0	0.032787	0.0	0.0	0.508197	0.002445	0.0	1.0	0.344743	0.220049	2096.0	4.137255	0.0	0.0	2.195312	0.0	8
0.067416	0.053371	0.103933	0.002809	0.042135	351	0.0	12.5	0.0	0.0	0.0	0.0	0.0	26.315789	0.0	0.247191	1982.0	1.0	356.0	356.0	0.0	0.115169	0.095506	0.0	0.058824	0.058824	0.0	0.264706	0.0	0.0	0.323529	0.0	0.0	1.0	0.466292	0.272472	1982.0	4.575843	0.0	0.0	2.176839	0.0	9
0.035088	0.035088	0.078947	0.004386	0.070175	352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.5	0.0	0.27193	1218.0	1.0	228.0	228.0	0.0	0.153509	0.074561	0.0	0.0	0.0	0.0	0.117647	0.0	0.0	0.176471	0.0	0.0	1.0	0.412281	0.276316	1218.0	4.377193	0.0	0.0	1.975243	0.0	7
0.03937	0.062992	0.070866	0.007874	0.007874	353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.251969	636.0	1.0	127.0	127.0	0.0	0.204724	0.125984	0.0	0.0	0.0	0.0	0.125	0.1875	0.5625	0.0625	0.0	0.0	1.0	0.425197	0.228346	636.0	4.015748	0.0	0.0	2.407286	0.0	5
0.05098	0.043137	0.090196	0.0	0.023529	354	0.0	7.692308	0.0	0.0	0.0	30.769231	0.0	9.090909	0.0	0.27451	1438.0	1.0	255.0	255.0	0.0	0.152941	0.133333	0.0	0.058824	0.117647	0.0	0.029412	0.235294	0.088235	0.0	0.0	0.0	1.0	0.47451	0.231373	1438.0	4.647059	0.0	0.0	2.517574	0.0	8
0.045662	0.082192	0.109589	0.0	0.054795	355	10.0	0.0	10.0	0.0	0.0	10.0	0.0	16.666667	0.0	0.196347	1051.0	1.0	219.0	219.0	0.0	0.141553	0.127854	0.0	0.071429	0.035714	0.0	0.142857	0.0	0.0	0.714286	0.0	0.0	1.0	0.420091	0.242009	1051.0	3.808219	0.0	0.0	2.056225	0.0	6
0.062044	0.072993	0.087591	0.014599	0.058394	356	0.0	11.764706	0.0	0.0	0.0	5.882353	0.0	25.0	0.0	0.259124	1480.0	1.0	274.0	274.0	0.0	0.127737	0.10219	0.035714	0.178571	0.142857	0.0	0.0	0.035714	0.142857	0.142857	0.00365	0.0	1.0	0.635036	0.211679	1480.0	4.40293	0.0	0.0	2.450744	0.0	8
0.097656	0.082031	0.089844	0.0	0.050781	357	0.0	8.0	0.0	4.0	4.0	4.0	0.0	9.52381	0.0	0.210938	1423.0	1.0	256.0	256.0	0.0	0.152344	0.078125	0.0	0.05	0.2	0.0	0.1	0.0	0.05	0.45	0.0	0.0	1.0	0.5625	0.238281	1423.0	4.566406	0.0	0.0	2.24902	0.0	8
